Date,VZ,AT,TWX,HD,WMT,PG,XOM,CVX,C,BAC,PFE,JNJ,GE,UPS,DD,DOW,WY,SPG,MSFT,IBM,EXC,SO,NegLogReturn,VZ_R,AT_R,TWX_R,HD_R,WMT_R,PG_R,XOM_R,CVX_R,C_R,BAC_R,PFE_R,JNJ_R,GE_R,UPS_R,DD_R,DOW_R,WY_R,SPG_R,MSFT_R,IBM_R,EXC_R,SO_R
2006/6/26,29.479799,20.641994,33.980339,36.639999,48.07,55.990002,58.82,59.68,483,47.459999,21.83112,60.209999,255.461533,80.68,39.9364,38.62,60.5,73.917313,22.82,73.757172,40.656204,32.060001,-0.002021929,0.000661961,0.000635156,-0.005088432,-0.002734774,-0.001176101,-0.00202144,-0.005348903,-0.007116741,-0.005064722,-0.000457769,-0.007040203,0.007933526,-0.00065435,-0.00150983,-0.002382636,-0.004748907,-0.00143807,-0.002844982,-0.006133122,-0.000281581,-0.000533654,-0.000271011
2006/6/23,29.524767,20.672205,33.58453,36.41,47.939999,55.73,58.099998,58.709999,477.399994,47.41,21.480076,61.32,255.07692,80.400002,39.7179,38.2,60.299999,73.434677,22.5,73.709366,40.606277,32.040001,0.001049363,-0.001192222,-0.001271263,0.003821893,0.000834151,0.004864591,0.000934119,-0.00097281,-0.000370014,0.003894248,0.001189231,0.000191811,-0.000992674,0.001046497,0.000539821,-0.000519699,-0.004112235,0.00143807,0.004260509,0.007273483,0.000506674,-0.000763531,0.001218218
2006/6/22,29.443827,20.611782,33.881386,36.48,48.48,55.849998,57.970001,58.66,481.700012,47.540001,21.489565,61.18,255.692307,80.5,39.6704,37.84,60.5,74.15863,22.879999,73.79541,40.53495,32.130001,0.00202637,0.001721044,0.000636107,0.003285353,0.002137631,0.003746266,-0.00023333,0.000673731,-0.002822523,0.001799441,-0.002106229,0.000766256,0.00430873,0.005582102,-0.001080319,0.001868011,0.00445317,-0.001222035,0.004057585,0.003779803,0.006200736,-0.000764876,-0.001760761
2006/6/21,29.56074,20.641994,34.138664,36.66,48.900002,55.82,58.060001,58.279999,483.700012,47.310001,21.527514,61.790001,259,80.300003,39.8414,38.23,60.330002,74.854736,23.08,74.856598,40.463623,32,-0.003862161,-0.001721044,0.003954635,-0.002271832,-0.002852543,-0.004194408,-0.001871274,-0.005040822,-0.005776183,-0.003244387,-0.002116485,0.004948228,-0.001831294,0.000386792,-0.003202758,-0.017971191,-0.005027406,-0.011525469,-0.004710314,-0.009896728,-0.00172287,0.001757193,0.001625545
2006/6/20,29.443827,20.830816,33.960548,36.419998,48.43,55.580002,57.389999,57.509998,480.100006,47.080002,21.774195,61.529999,259.230774,79.709999,38.2264,37.79,58.75,74.047256,22.559999,74.560226,40.627674,32.119999,-0.000433959,-0.007627615,0.004074936,-0.001267279,0.005215425,-0.00143717,-0.005583606,0,0,-0.001722129,0.000553096,0.002076567,-0.001272355,0.000257653,-0.00229438,0.000323671,-0.001611911,0.00412006,0.002063663,-0.000192549,-0.00178559,-0.002063513,0.003769514
2006/6/19,28.931213,21.027189,33.861595,36.860001,48.27,54.869999,57.389999,57.509998,478.200012,47.139999,21.878557,61.349998,259.384613,79.290001,38.2549,37.65,59.310001,74.399948,22.549999,74.254303,40.435093,32.400002,0.002648538,0.004966481,-0.000780656,-0.003824137,0.000588703,0.000359748,0.001185634,0.010541102,0.00896872,0.004876715,0.002571962,0.006913032,0.002329812,0.002696298,-5.48E-05,0.006104357,0.004018616,-0.001908037,0.002646651,-0.008754253,0.001562806,0.00902204,0.001471906
2006/6/16,29.263962,20.989426,33.564739,36.91,48.310001,55.02,58.799999,58.709999,483.600006,47.419998,22.229603,61.68,261,79.279999,38.7964,38,59.049999,74.854736,22.1,74.521988,41.283878,32.509998,0.001984453,-0.004696558,-0.000938673,0.003824137,0.005379041,0.003135058,-0.001106475,0.002357099,0.005293657,0.002864261,0.00446464,0.001849606,-0.001481145,0.002297856,0.001531128,0.000956051,0.002961369,0.003515981,-0.002592502,-0.000589941,0.003385367,0.000749703,0.003194362
2006/6/15,28.9492,20.944109,33.861595,37.369999,48.66,54.880001,59.119999,59.43,486.799988,47.91,22.324478,61.470001,262.384613,79.559998,38.8819,38.26,59.529999,74.409225,22.07,75.105164,41.355206,32.75,-0.006828431,-0.007759111,-0.008860216,-0.003568136,-0.007265743,-0.008562697,-0.000395849,-0.009806587,-0.011852523,-0.007922662,-0.011667638,-0.007821962,-0.001557127,-0.002682025,-0.007488027,-0.007492023,-0.008366401,-0.016581261,-0.007210152,-0.003755035,-0.00472458,-0.005578582,-0.006681585
2006/6/14,28.436586,20.521149,33.58453,36.75,47.709999,54.830002,57.799999,57.830002,478,46.639999,21.925997,61.25,260.769226,78.199997,38.2169,37.53,57.299999,73.184082,21.879999,74.292542,40.827389,32.25,-0.001712155,-0.000962524,-0.002404335,-0.000768442,-0.005470363,-0.001641602,-0.005580227,-0.008727901,-0.007957827,0.00370924,0.003985666,-0.001317477,-0.001420432,-0.002183333,0.002878355,-0.002707356,-0.004536665,-0.004648165,0.004002235,-0.007406887,-0.004381177,0.008043412,0.002015318
2006/6/13,28.373632,20.407854,33.525158,36.290001,47.529999,54.130001,56.650002,56.779999,482.100006,47.07,21.859583,61.049999,259.461548,78.720001,37.9794,37.14,56.689999,73.861626,21.51,73.546844,41.590584,32.400002,0.004023228,-0.003038969,-0.005825171,0.006615031,-0.000359204,-0.004962342,0.001441776,0.012021452,0.006151698,0.009973968,0.012190884,0.004686981,0.00234123,0.001798824,-0.000331127,0.003893267,0.008682706,0.011117949,0.011258621,0.004019393,0.000507799,0.00185804,0.005063899
2006/6/12,28.175781,20.135952,34.039711,36.259998,46.990002,54.310001,58.240002,57.59,493.299988,48.41,22.096773,61.380001,260.538452,78.660004,38.3214,37.89,58.16,75.801445,21.709999,73.632889,41.768902,32.779999,0.003151964,0.002350176,-0.000652105,0.004021293,0.008186679,0.001291985,0.001118081,0.004155937,-0.000452712,0.003856546,0.003395744,0.004452459,0,0.002556973,0.001818139,0.003431623,0.003879693,0.013671593,0.005127754,0.004180746,0.003426078,-0.005522976,-0.001991849
2006/6/9,28.328667,20.10574,34.356361,36.950001,47.130001,54.450001,58.799999,57.529999,497.700012,48.790001,22.324478,61.380001,262.076935,78.989998,38.6254,38.23,60.02,76.701744,21.92,74.216064,41.241085,32.630001,0.001860068,0.002200332,-0.000653064,0.001747632,0.003511823,0.001563683,0.002306917,0.005650281,0.00248407,0.001567841,0.002131057,0.006048513,0.001271727,0.006327207,0.003231843,0.002449837,0.004969874,-0.00166743,-0.006459236,0.003748212,-0.003369701,-0.005442,-0.002001067
2006/6/8,28.472557,20.075529,34.494892,37.25,47.299999,54.740002,59.57,57.860001,499.5,49.029999,22.637571,61.560001,265.923065,79.580002,38.8439,38.67,59.790001,75.569405,22.110001,73.642448,40.727531,32.48,-6.26E-05,0.002462193,0.000163364,0.004462,-0.006341904,-0.002393809,-0.012066746,-0.00550258,-0.00521026,0,-0.001597334,0.00090913,-0.002760152,-0.002140914,0.000272754,0.002119118,0.004580383,0.004264555,0.0010655,-0.001377152,0.011790995,-0.00114238,-0.001607494
2006/6/7,28.634438,20.083082,34.851124,36.709999,47.040001,53.240002,58.82,57.169998,499.5,48.849998,22.685009,61.169998,264.615387,79.629997,39.0339,39.08,60.380001,75.755035,22.040001,75.669212,40.620541,32.360001,0.00218192,-0.001913809,0.002280617,0.000492956,0.004121054,-9.24E-05,0.001059132,0.011511933,0.013168264,-0.001655116,-0.002854268,-0.001273332,-0.001636024,0.001889597,0.002230386,0.011267916,0.005521235,0.00720451,-0.003901747,0.001769784,0.003334238,0.002585097,0.00013416
2006/6/6,28.508532,20.188822,34.890705,37.060001,47.029999,53.369999,60.400002,58.93,497.600006,48.529999,22.618595,60.939999,265.769226,80.040001,40.0599,39.58,61.389999,75.077492,22.129999,76.252388,40.863052,32.369999,0.001249733,-0.002059923,-0.002117359,-0.003214277,0.004662335,0.001474999,-0.001548862,-0.002523948,0.003084268,-0.001223606,0.00187526,0.001817902,-0.005811232,-0.004168031,-0.002339456,0.00266846,0.005885134,0.006669172,0.004433547,0.007201124,-0.003828312,0.002720479,-0.00013416
2006/6/5,28.373632,20.090633,34.633427,37.459999,47.189999,53.18,60.049999,59.349998,496.200012,48.740002,22.713472,60.130001,263.230774,79.610001,40.3068,40.12,62.34,75.847855,22.5,75.583176,41.119827,32.360001,0.005791659,0.005335565,0.002117359,0.001980832,0.006215835,0.005850431,0.006243124,0.011420091,0.010125574,0.004527554,0.004608847,0.004511748,0.004383591,0.005548549,0.007785406,0.008815233,0.007724809,0.013714232,0.001644323,0.00498974,0.002519535,0.004496659,0.003475417
2006/6/2,28.724369,20.188822,34.791752,38,47.830002,53.950001,61.650002,60.75,501.399994,49.259998,22.950665,60.740002,266.615387,81.050003,41.1333,40.84,64.339996,76.135574,22.76,76.022942,41.547791,32.619999,-0.000920481,0.000271852,0.002914746,-0.004469653,0.006240775,0.005055214,0.004245642,-0.003820804,-0.005539821,-0.002693448,-0.00496542,-0.00523798,-0.000643982,-0.001380518,-0.000214392,-0.004435914,-0.006967727,0.00469951,-0.001856994,0.001143382,0.006343379,-0.00299259,-0.008469703
2006/6/1,28.742355,20.324774,34.43552,38.549999,48.389999,54.48,61.110001,59.98,498.299988,48.700001,22.675522,60.650002,265.769226,81.010002,40.7153,40.19,65.040001,75.810722,22.82,77.141495,41.262482,31.99,-0.004141307,-0.010313001,-0.013939309,-0.004768352,-0.004871491,0.000538177,-0.001837356,-0.001423691,-0.001377901,-0.004643957,-0.002683591,-0.004383142,-0.003090061,-0.003660701,-0.002473082,-0.003356925,-0.003471771,-0.007272091,-0.011038977,-0.003247434,-0.004272975,-0.009410189,-0.000271617
2006/5/31,28.067863,19.682779,34.059502,38.119999,48.450001,54.25,60.91,59.790001,493,48.400002,22.447819,60.220001,263.538452,80.550003,40.4018,39.87,63.959999,73.908035,22.65,76.38623,40.378033,31.969999,-0.001954886,-0.004194782,-0.003681877,0.00025227,-0.004811519,-0.001346669,0.001039469,-0.005092101,-0.009844038,-0.002473602,0.002683591,-0.001470933,-0.002676618,-0.002670246,-0.004062653,-0.003896884,-0.003719421,-0.00088359,-0.000709589,0.009482789,0.001410929,-0.010718132,-0.004094559
2006/5/30,27.798065,19.516617,34.079292,37.700001,48.299999,54.380001,60.200001,58.450001,490.200012,48.700001,22.371918,59.849998,261.923065,79.800003,40.0409,39.53,63.830002,73.787376,23.15,76.634796,39.393723,31.67,0.007156265,0.008073684,0.006505761,0.005513325,0.011032788,0.011972149,0.005948789,0.0098432,0.010134494,0.004845612,0.006022124,0.007667384,0.00605299,0.003556727,0.006642926,0.004203133,0.007731158,0.00527489,0.001145674,0.010563671,0.003184842,0.006400587,0.009091952
2006/5/26,28.319674,19.811178,34.514683,38.669998,49.650002,55.130001,61.580002,59.830002,495.700012,49.380001,22.770397,60.689999,264.076935,81.029999,40.4303,40.24,64.610001,73.982285,23.719999,77.198853,39.978603,32.34,-0.003187268,-0.004714598,-0.008865187,0,-0.003042903,-0.001752966,0.001022865,-0.000423372,-0.002475034,-0.004402861,-0.004153432,-0.002722859,-0.001720818,0.001137035,-0.002580273,-0.002660283,-0.005648732,-0.006842646,-0.004766214,0.000366048,-0.003293204,-0.009319831,-0.007859522
2006/5/25,28.013905,19.410875,34.514683,38.400002,49.450001,55.259998,61.52,59.490002,490.700012,48.91,22.628082,60.450001,264.769226,80.550003,40.1834,39.72,63.599998,73.174797,23.74,76.615677,39.129814,31.76,-0.006703944,-0.005612945,-0.004074704,-0.001996732,-0.0044334,-0.012653727,-0.003471834,-0.010141869,-0.014021515,-0.003643959,-0.003835052,-0.00018212,0.002435838,-0.002023515,-0.002975574,-0.001955204,-0.003513018,-0.006051045,-0.01042512,-0.004412852,-0.001955316,-0.000237535,-0.003707833
2006/5/24,27.654175,19.229607,34.356361,38.009998,48.029999,54.82,60.099998,57.599998,486.600006,48.48,22.618595,60.790001,263.538452,80,40.0029,39.4,62.720001,71.439171,23.5,76.271507,39.108418,31.49,-0.000729139,0.001691498,-0.003597011,0.000250053,-0.001946719,-0.004636146,-0.002622207,0.002090565,0.003753649,-0.001161829,-0.002245349,0.002724035,-0.0056809,-0.003180707,0.002705893,-0.001032601,0.004605034,0.010737376,-0.000112857,-0.013323518,0.000272125,-0.00111033,-0.005133058
2006/5/23,27.762093,19.070997,34.376148,37.84,47.52,54.490002,60.389999,58.099998,485.299988,48.23,22.760912,60,261.615387,80.5,39.9079,39.82,64.290001,71.420609,22.790001,76.319313,39.00856,31.120001,0.001219125,-0.001126943,-0.000172035,0.000749435,0.007396806,-0.001556467,-0.001676993,0.002795666,0.000896091,0.002765369,0.000270038,-0.004915583,-0.001014531,0.000765517,-0.001080319,0.003807344,0.003259669,0.00309634,0.001408653,0.001711657,0.001032399,0.005209712,0.007334112
2006/5/22,27.690147,19.063444,34.43552,38.490002,47.349998,54.279999,60.779999,58.220001,488.399994,48.259998,22.504744,59.860001,262.076935,80.300003,40.2593,40.12,64.75,71.652641,22.879999,76.500954,39.479317,31.65,0.000724394,0.001548814,0.000687754,0.001246187,0.005048002,-0.000275229,-0.001041354,-0.002364376,0.001860893,-0.000355828,9.00E-05,0.001827079,0.000290117,0.001145701,-0.001951407,0.00438446,0.009846428,0.004736222,0.002132509,-0.006116925,0.001408811,0.000156873,-0.006358326
2006/5/19,27.789074,19.093657,34.534473,38.939999,47.32,54.150002,60.450001,58.470001,488,48.27,22.599621,59.900002,262.769226,79.940002,40.6678,41.04,65.459999,72.005341,22.559999,76.749519,39.49358,31.190001,-0.000929484,-0.006942057,-0.009377397,-0.001246187,-0.005951629,-0.000918744,0.005894746,-0.004042007,0.001705007,-0.000623421,-0.001351689,0.001274399,0.00173658,-0.000127122,-0.002397026,0.002125267,-0.005109406,-0.001395478,0.002233436,0.005166835,0.002050856,-0.003464898,-0.007868406
2006/5/18,27.348406,18.685801,34.43552,38.41,47.220001,54.889999,59.889999,58.700001,487.299988,48.119999,22.666035,60.139999,262.692322,79.5,40.8673,40.56,65.25,72.376595,22.83,77.112808,39.179745,30.629999,0.001464827,0.005675261,0.006274042,0.003232694,-0.00454646,-0.003509106,0.003467463,0.002097878,0.001772015,0.000890313,0.003953077,0.00685362,-7.22E-05,0.003420126,0.001254652,0.007307953,0.003200416,0.001793353,0.002775772,-0.001906476,0.003272053,-0.004530161,-0.001989558
2006/5/17,27.708134,18.957705,34.692799,38.009998,46.84,55.330002,60.18,58.939999,488.299988,48.560001,23.026566,60.130001,264.769226,79.730003,41.5608,40.86,65.519997,72.840668,22.73,77.695984,38.773182,30.49,0.008233286,0.012367575,0.011440645,0.002223991,0.004998509,0.011257236,0.005537448,0.012659219,0.015062079,0.006269283,0.009553077,0.011129571,0.00086584,0.004643574,0.005574541,0.009135477,0.005387159,0.011641215,0.012222156,0.005317183,0.004730169,0.009170004,0.010553601
2006/5/16,28.508532,19.463745,34.870914,38.450001,48.07,56.040001,61.959999,61.02,495.399994,49.639999,23.624289,60.25,267.615387,80.760002,42.4443,41.37,67.300003,74.919708,23.01,78.546844,39.600571,31.24,0.001250367,-0.002473067,0.000336929,-0.001976325,0.022558668,-0.005820997,-0.003657738,0.000280287,-0.00328633,-0.000263065,-0.000788114,-0.000174457,-0.002022995,-0.002880687,0.003001049,-0.001460528,-0.004749896,0.004493829,0.00476224,0.002634377,0.003841721,0.001639607,0.001387967
2006/5/15,28.346653,19.478851,34.712589,40.5,47.43,55.57,62,60.560001,495.100006,49.549999,23.614801,59.970001,265.846161,81.32,42.3018,40.92,68,75.745758,23.15,79.244743,39.750359,31.34,-0.002331639,0.003704317,-0.002872222,-0.000991539,-0.005395032,-0.008226736,-0.004398768,0.001677908,0.005841018,-0.004585497,-0.003078538,-0.006858831,-0.008335193,-0.003532909,-0.002463628,-0.003328828,0.002117481,0.000829457,-0.006487334,0.000375038,-0.00262764,-0.00596332,-0.002780398
2006/5/12,28.58947,19.350452,34.633427,40,46.540001,55.009998,62.240002,61.380001,489.899994,49.200001,23.244781,58.830002,263.692322,80.860001,41.9788,41.12,68.129997,74.622704,23.17,78.766731,39.208275,31.139999,0.004225522,0.001500163,0.008227799,-0.004740967,0.007747789,0.006575425,0.005023555,0.008430463,0.009309903,0.004322246,0.004303876,0.005460668,7.38E-05,0.002904138,0.005178819,0.006921599,0.00566616,0.006955981,0.004620763,0.000936163,0.000368808,-0.001503713,0.005955988
2006/5/11,28.688396,19.720545,34.257408,40.720001,47.25,55.650002,63.459999,62.709999,494.799988,49.689999,23.538898,58.84,265.461548,81.830002,42.6532,41.66,69.230003,75.420906,23.219999,78.833649,39.072754,31.57,0.004951874,0.005949347,0.000996846,-0.00175981,0.005194824,0.004844323,0.005351658,0.002864853,0.001175746,0.007138305,0.004175096,0.004007591,-0.003855149,0.00238448,0.00537994,0.007765205,0.006210227,0.009800232,0.011132984,0.010166985,0.002311222,0.004260121,0.007095135
2006/5/10,29.084099,19.765862,34.118874,41.209999,47.779999,56.34,63.880001,62.880001,503,50.169998,23.757116,58.32,266.923065,82.849998,43.4227,42.26,70.809998,77.379288,23.77,79.254303,39.457916,32.09,0.000423474,0.006795349,0.0023171,-0.004812916,0.001577937,0.000817282,0.001231605,0.000407711,-0.000138156,0.00043149,0.000173103,0.008076111,0.000297775,0.003738597,0.001308511,-0.000665613,0.007033675,-0.000736588,-0.00125203,-0.00274927,0.001725383,0.000627623,-0.004352502
2006/5/9,29.542753,19.871601,33.742851,41.360001,47.869999,56.5,63.939999,62.860001,503.5,50.189999,24.203035,58.360001,269.230774,83.099998,43.3562,42.95,70.690002,77.156532,23.620001,79.569794,39.51498,31.77,-0.001038876,0.000924444,-0.002815269,0,-0.003690792,-0.002730267,-0.001231605,-0.001565027,-0.005912666,-0.001641942,-0.000692776,0.000510452,0.002596782,0,5.23E-05,-0.001620749,-0.000911001,-0.00240265,-0.001150874,0.002017827,-0.001777772,0.002033422,0.001909589
2006/5/8,29.605705,19.743202,33.742851,41.009998,47.57,56.34,63.709999,62.009998,501.600006,50.110001,24.231499,58.709999,269.230774,83.110001,43.1947,42.86,70.300003,76.952339,23.73,79.244743,39.700428,31.91,0.001348032,0.001317238,-0.002833638,0.000254701,0.002955145,-0.002931339,-0.0047278,0.001972376,0.002374727,0.001814428,0.003108902,-0.002216252,-7.40E-05,0.00198083,0.001252306,-0.003067328,-0.003969906,0.003261911,-0.000157143,0.001279201,0.002038577,0.007503351,0.001494523
2006/5/5,29.695637,19.614803,33.762646,41.290001,47.25,55.73,64,62.349998,503.700012,50.470001,24.108158,58.700001,270.461548,83.349998,42.8907,42.47,70.830002,76.9245,23.799999,79.617592,40.392296,32.02,-0.003408137,-0.002903225,-0.000836922,0.001778289,-0.010971144,-0.007883814,0.001011896,-0.004707654,-0.002444754,-0.008620886,-0.004584784,-0.003259535,-0.003267643,-0.004469615,-0.004978372,-0.003572795,-0.000204566,-0.004437281,-0.00985752,-0.006619313,-0.00445543,-0.006101155,-0.005871702
2006/5/4,29.497786,19.57704,33.901176,40.259998,46.400002,55.860001,63.310001,62,493.799988,49.939999,23.927895,58.259998,267.692322,82.400002,42.5393,42.45,70.110001,75.198151,23.440001,78.80497,39.828815,31.59,-0.001144498,-0.002123684,0.00117128,0.0022758,0.00118499,0.002705865,0.00278991,0.003144097,-0.000701026,0.004114088,-0.005601619,-0.000861897,0.00067038,-0.005020821,-0.003971023,-9.70E-05,-0.002565244,-0.006176225,-0.00664378,-0.005031592,0.001420203,-0.004220256,-0.000963417
2006/5/3,29.353895,19.62991,34.079292,40.369999,46.689999,56.220001,63.77,61.900002,498.5,49.299999,23.880455,58.349998,264.615387,81.650002,42.5298,42.2,69.120003,74.056534,23.17,79.063095,39.443653,31.52,0.002077969,0,0.002831443,0.005014983,-0.001832675,-0.004958064,0.014360034,0.006086431,0.006268974,-0.002183486,0.001407193,0.000172498,0.002375228,0.001008818,-0.000106419,-0.001360262,-0.004136169,0.001693133,-0.00103539,0.015466126,-0.001472892,-0.003152812,0.00561271
2006/5/2,29.353895,19.758308,34.475101,40.200001,46.16,58.110001,64.669998,62.799999,496,49.459999,23.889942,58.669998,265.230774,81.629997,42.3968,41.8,69.389999,73.880188,24.01,78.79541,39.158344,31.93,-0.001749256,0.001991246,0,-0.001999017,0.003657691,-0.002169355,-0.001722353,-0.008476624,-0.011421171,-0.001227559,-0.002465579,-0.001036073,-0.000592575,-0.001135105,-0.004008654,-0.004204787,-0.001248571,0.002869517,0.00767917,0.005035373,-0.001002296,-0.008790041,-0.002455189
2006/5/1,29.488792,19.758308,34.31678,40.540001,45.93,57.880001,63.419998,61.169998,494.600006,49.18,23.833017,58.59,264.538452,80.879997,41.9883,41.68,69.849998,75.198151,24.290001,78.61377,38.373753,31.75,0.000436472,0.003167194,0.000829317,0.001500115,-0.006584445,-0.008594508,0.002469062,-0.002334526,-0.001066263,0.004281375,0.006486035,0.003615537,0.000148231,0.002518421,0.001019047,-0.00098372,-0.011294721,0.00383788,0.004585589,-0.002510398,0.000580531,0.001611446,0.006516576
2006/4/28,29.704632,19.796074,34.43552,39.93,45.029999,58.209999,63.080002,61.02,499.5,49.919998,24.032257,58.610001,266.076935,81.07,41.8933,40.61,70.470001,75.996353,24.15,78.718925,38.516403,32.23,0.001442463,0.003796381,0.002807731,-0.000999488,0.003142767,0.005843689,0.001266506,-0.004567948,-0.007465742,-0.015939201,-0.007724089,-0.008134042,0.000296302,-0.002013547,0.0020309,-0.005251244,0.008367352,0.001230801,-0.001966947,0.052449372,0.008047601,0.001284911,-0.002161346
2006/4/27,29.965433,19.924471,34.356361,40.220001,45.639999,58.380001,62.419998,59.98,481.5,49.040001,23.586338,58.650002,264.846161,81.449997,41.3898,41.4,70.669998,75.652939,27.25,80.191208,38.630527,32.07,-0.001600139,-0.003139456,-0.003637048,-0.011920085,-0.001622735,0.003223341,-0.002761248,0.004705595,0.001734297,-0.003622916,-0.011941063,0.001917412,-0.000815306,-0.003800762,-0.002513284,0.003771474,0.00209299,0.015809649,-0.002136473,-0.002397216,-0.002752855,-0.006056077,-0.005725246
2006/4/26,29.749598,19.758308,33.426205,40.07,45.98,58.009998,63.099998,60.220001,477.5,47.709999,23.690702,58.540001,262.538452,80.980003,41.7508,41.6,73.290001,75.281685,27.1,79.684509,38.095577,31.65,-0.000533563,-0.007682166,-0.009397803,0.000257048,-0.001193874,-0.003318489,-0.005575667,0.00581121,0.001368077,-0.002645637,-0.005680717,-0.004370082,-0.002455134,-0.002040749,-0.000429256,9.88E-05,-0.004196115,0.00330576,0.005638893,0.000160243,-0.003557652,0.010999467,0.000822514
2006/4/25,29.227989,19.335346,33.445995,39.959999,45.630001,57.27,63.950001,60.41,474.600006,47.09,23.45351,58.209999,261.307678,80.900002,41.7603,41.2,73.849998,76.265518,27.110001,79.034416,39.072754,31.709999,0.00201434,-0.002680845,-0.001189149,-0.001544628,0.001302266,-0.000857442,-0.005110767,0.003112771,0.004149812,0.004913498,-0.000184492,0.001228067,0.000894399,-0.000511663,0.005812343,0.005692759,-0.000316349,0.007231593,0.003579207,0,-0.00295187,0.006843129,0.008543787
2006/4/24,29.048124,19.282476,33.327251,40.080002,45.540001,56.599998,64.410004,60.990002,480,47.07,23.519924,58.330002,261,81.989998,42.3113,41.17,75.089996,76.896652,27.110001,78.499046,39.693295,32.34,-0.000366207,0.002948015,-0.003072814,-0.001032804,0.002161717,0.002662049,-0.001999573,0.003960031,0.003475211,9.05E-05,-0.001849254,0.001399252,0.000297695,0.000511663,0.00021183,0.000682038,-0.00063339,-0.00028925,0.001987369,0.0006403,-0.002386697,-0.017679981,-0.004725775
2006/4/21,29.245975,19.146526,33.248089,40.279999,45.82,56.34,65,61.48,480.100006,46.869999,23.595825,58.369999,261.307678,82.029999,42.3778,41.11,75.040001,77.249344,27.15,78.068832,38.109844,31.99,0.000347592,0.000533861,-0.000171356,0.002834341,0.005677154,0.005462914,-0.00061713,-0.007276604,-0.010365523,0.002615419,-0.005501603,0.001394759,-0.001117477,0.001913515,0.000105895,-0.002440784,-0.002117997,-0.004771875,-0.000417627,-0.001923772,0.001910399,0.00186549,0.000407087
2006/4/20,29.281948,19.138973,33.465786,40.810001,46.400002,56.259998,63.919998,60.029999,483,46.279999,23.671726,58.220001,262.461548,82.050003,42.1403,40.91,74.220001,77.175095,27.030001,78.413002,38.273895,32.02,0.00116657,0.002659533,0.00697063,0.002049781,-0.000745559,0.000654683,-0.001469156,0.00257424,0.007032675,-0.00062988,-0.002163716,-0.002268742,-0.001494484,-0.002937446,0.002480602,-0.006609761,-0.003731533,0.001926709,-0.003355658,0,-0.000848015,-0.004310859,-0.001494523
2006/4/19,29.461815,19.448641,33.624111,40.740002,46.470001,56.07,64.300003,61.009998,482.299988,46.049999,23.548388,58.02,260.692322,82.519997,41.5038,40.56,74.550003,76.581085,27.030001,78.26004,37.895863,31.91,-0.000442204,0.005794161,0.003192749,0.003563953,0.006139267,-0.000654683,0.000696543,-0.005163776,-0.000997716,0.002245349,-0.000849615,0.001920495,0.000822606,-0.000256412,-0.000631981,-0.000198861,-0.007669621,-0.000874718,-0.007271607,0.003042043,0.007625382,0.000163472,-0.000408505
2006/4/18,29.857515,19.592146,33.901176,41.32,46.400002,56.16,63.540001,60.869999,484.799988,45.959999,23.652752,58.130001,260.538452,82.400002,41.4848,39.85,74.400002,75.309525,27.219999,79.646271,37.91013,31.879999,-0.007275552,-0.009655786,-0.008623625,-0.008189651,-0.009993987,-0.005462914,-0.001006484,-0.010305438,-0.011202152,-0.001166122,-0.004559555,-0.008621065,-0.003601004,-0.007501365,-0.007227785,-0.007018128,0.000326824,-0.011294859,-0.012653645,-0.006105593,-0.008794137,-0.012264844,-0.003831216
2006/4/17,29.20101,19.206949,33.267879,40.380001,45.82,56.029999,62.049999,59.32,483.5,45.48,23.187857,57.650002,256.076935,81.040001,40.8198,39.88,72.489998,73.146957,26.84,78.049713,36.854492,31.6,0.001930185,0.00452396,0.002554179,0.004114162,0.00788677,-0.000474172,0.004395801,-0.003443161,-0.003971568,-0.002703086,0.002380745,0.001064845,0.001954238,0.007757777,0.00299071,0.003322681,0.001413402,5.99E-05,0.001155692,0.003705744,0.00180493,0.000504029,-0.002066419
2006/4/13,29.506781,19.320242,33.58453,41.119999,45.77,56.599998,61.560001,58.779999,480.5,45.73,23.244781,57.91,260.692322,81.599998,41.1333,40.01,72.5,73.341866,27.07,78.374763,36.897289,31.450001,-0.000393927,0.002770812,0.000678552,-0.003855878,-0.001375156,0.001231792,-0.001383349,-0.000706069,-0.000813501,-0.004086439,-9.50E-05,-0.001420419,-0.00030009,0.0072437,-0.000745748,-0.001909953,-0.00392536,-0.002704003,0.006220677,0.002080664,-0.006565393,0.000251825,0.0030274
2006/4/12,29.695637,19.350452,33.28767,40.990002,45.900002,56.419998,61.459999,58.669998,476,45.720001,23.16888,57.869999,265.076935,81.459999,40.9528,39.65,72.050003,74.399948,27.200001,77.198853,36.91869,31.67,-0.000464616,-0.003698388,0.00270379,0.00103159,0.004636994,-0.003801308,0.000538524,0.003799141,0.005808824,-0.00118771,-0.001522506,-0.001246682,-0.000901486,-0.005198196,-0.001014157,-0.00080671,-0.001976065,0.000782874,-0.000487887,-0.001119142,0.002199494,-0.001849892,-0.00233751
2006/4/11,29.443827,19.471298,33.366833,41.43,45.5,56.490002,62,59.459999,474.700012,45.560001,23.102467,57.75,261.923065,81.269997,40.8768,39.47,72.18,74.316414,27.129999,77.59082,36.761768,31.5,0.002745779,0.009706762,0.004191305,0.000514871,0.003861338,0.001904813,0.00504466,-0.000420495,0.001894909,0.004188175,0.00114237,0.00531794,-0.000300922,-0.001661273,0.001600219,-0.000606018,0.004705769,0.006983229,0.00157012,0.002553774,0.005001149,0.005442878,0.004798883
